,image_index,iou,segment_index,segment_type,segment_size
36,350,0.8991788104618598,37,false_positives,4
37,350,0.8991788104618598,38,false_positives,3
38,350,0.8991788104618598,39,false_positives,1
39,350,0.8991788104618598,40,false_positives,1
40,350,0.8991788104618598,41,false_positives,1
41,350,0.8991788104618598,42,false_positives,1
42,350,0.8991788104618598,43,false_positives,20
43,350,0.8991788104618598,44,false_positives,1
44,350,0.8991788104618598,45,false_positives,3
45,350,0.8991788104618598,46,false_positives,2
46,350,0.8991788104618598,47,false_positives,2
47,350,0.8991788104618598,48,false_positives,2
48,350,0.8991788104618598,49,false_positives,1
49,350,0.8991788104618598,50,false_positives,99
50,350,0.8991788104618598,51,false_positives,1
51,350,0.8991788104618598,52,false_positives,1
52,350,0.8991788104618598,53,false_positives,1
53,350,0.8991788104618598,54,false_positives,5
54,350,0.8991788104618598,55,false_positives,1
55,350,0.8991788104618598,56,false_positives,1
56,350,0.8991788104618598,57,false_positives,7
57,350,0.8991788104618598,58,false_positives,144
0,350,0.8991788104618598,1,false_negatives,152
1,350,0.8991788104618598,2,false_negatives,1
2,350,0.8991788104618598,3,false_negatives,1
3,350,0.8991788104618598,4,false_negatives,14
4,350,0.8991788104618598,5,false_negatives,1
5,350,0.8991788104618598,6,false_negatives,1
6,350,0.8991788104618598,7,false_negatives,180
7,350,0.8991788104618598,8,false_negatives,4
8,350,0.8991788104618598,9,false_negatives,4
9,350,0.8991788104618598,10,false_negatives,1
10,350,0.8991788104618598,11,false_negatives,1
11,350,0.8991788104618598,12,false_negatives,1
12,350,0.8991788104618598,13,false_negatives,45
13,350,0.8991788104618598,14,false_negatives,1
14,350,0.8991788104618598,15,false_negatives,4
15,350,0.8991788104618598,16,false_negatives,1
16,350,0.8991788104618598,17,false_negatives,41
17,350,0.8991788104618598,18,false_negatives,2
18,350,0.8991788104618598,19,false_negatives,2
19,350,0.8991788104618598,20,false_negatives,4
20,350,0.8991788104618598,21,false_negatives,1
21,350,0.8991788104618598,22,false_negatives,5
22,350,0.8991788104618598,23,false_negatives,2
23,350,0.8991788104618598,24,false_negatives,3
24,350,0.8991788104618598,25,false_negatives,1
25,350,0.8991788104618598,26,false_negatives,1
26,350,0.8991788104618598,27,false_negatives,1
27,350,0.8991788104618598,28,false_negatives,2
28,350,0.8991788104618598,29,false_negatives,1
29,350,0.8991788104618598,30,false_negatives,5
30,350,0.8991788104618598,31,false_negatives,2
31,350,0.8991788104618598,32,false_negatives,14
32,350,0.8991788104618598,33,false_negatives,3
33,350,0.8991788104618598,34,false_negatives,1
34,350,0.8991788104618598,35,false_negatives,21
35,350,0.8991788104618598,36,false_negatives,6
36,350,0.8991788104618598,37,false_negatives,1
37,350,0.8991788104618598,38,false_negatives,7
38,350,0.8991788104618598,39,false_negatives,2
39,350,0.8991788104618598,40,false_negatives,259
40,350,0.8991788104618598,41,false_negatives,1
41,350,0.8991788104618598,42,false_negatives,1
42,350,0.8991788104618598,43,false_negatives,1
43,350,0.8991788104618598,44,false_negatives,7
44,350,0.8991788104618598,45,false_negatives,1
45,350,0.8991788104618598,46,false_negatives,2
46,350,0.8991788104618598,47,false_negatives,54
47,350,0.8991788104618598,48,false_negatives,1
48,350,0.8991788104618598,49,false_negatives,21
49,350,0.8991788104618598,50,false_negatives,77
50,350,0.8991788104618598,51,false_negatives,14
51,350,0.8991788104618598,52,false_negatives,1
52,350,0.8991788104618598,53,false_negatives,5
53,350,0.8991788104618598,54,false_negatives,1
54,350,0.8991788104618598,55,false_negatives,2
55,350,0.8991788104618598,56,false_negatives,2
56,350,0.8991788104618598,57,false_negatives,1
57,350,0.8991788104618598,58,false_negatives,1
58,350,0.8991788104618598,59,false_negatives,1
59,350,0.8991788104618598,60,false_negatives,147
60,350,0.8991788104618598,61,false_negatives,2
61,350,0.8991788104618598,62,false_negatives,1
62,350,0.8991788104618598,63,false_negatives,1
63,350,0.8991788104618598,64,false_negatives,65
64,350,0.8991788104618598,65,false_negatives,7
0,350,0.8991788104618598,1,true_positives,18899
1,350,0.8991788104618598,2,true_positives,2
2,350,0.8991788104618598,3,true_positives,2
3,350,0.8991788104618598,4,true_positives,1
4,350,0.8991788104618598,5,true_positives,1
5,350,0.8991788104618598,6,true_positives,1
6,350,0.8991788104618598,7,true_positives,1
7,350,0.8991788104618598,8,true_positives,1
8,350,0.8991788104618598,9,true_positives,1
9,350,0.8991788104618598,10,true_positives,1
10,350,0.8991788104618598,11,true_positives,2
11,350,0.8991788104618598,12,true_positives,8
12,350,0.8991788104618598,13,true_positives,3
13,350,0.8991788104618598,14,true_positives,1
14,350,0.8991788104618598,15,true_positives,7
15,350,0.8991788104618598,16,true_positives,2
16,350,0.8991788104618598,17,true_positives,1
17,350,0.8991788104618598,18,true_positives,5
18,350,0.8991788104618598,19,true_positives,4
0,351,0.9249264449998418,1,false_positives,1
1,351,0.9249264449998418,2,false_positives,4
2,351,0.9249264449998418,3,false_positives,310
3,351,0.9249264449998418,4,false_positives,1
4,351,0.9249264449998418,5,false_positives,1
5,351,0.9249264449998418,6,false_positives,5
6,351,0.9249264449998418,7,false_positives,2
7,351,0.9249264449998418,8,false_positives,67
8,351,0.9249264449998418,9,false_positives,1
9,351,0.9249264449998418,10,false_positives,115
10,351,0.9249264449998418,11,false_positives,3
11,351,0.9249264449998418,12,false_positives,3
12,351,0.9249264449998418,13,false_positives,227
13,351,0.9249264449998418,14,false_positives,1
14,351,0.9249264449998418,15,false_positives,2
15,351,0.9249264449998418,16,false_positives,19
16,351,0.9249264449998418,17,false_positives,1
17,351,0.9249264449998418,18,false_positives,2
18,351,0.9249264449998418,19,false_positives,2
19,351,0.9249264449998418,20,false_positives,1
20,351,0.9249264449998418,21,false_positives,1
21,351,0.9249264449998418,22,false_positives,33
22,351,0.9249264449998418,23,false_positives,1
23,351,0.9249264449998418,24,false_positives,1
24,351,0.9249264449998418,25,false_positives,2
25,351,0.9249264449998418,26,false_positives,1
26,351,0.9249264449998418,27,false_positives,141
27,351,0.9249264449998418,28,false_positives,1
28,351,0.9249264449998418,29,false_positives,1
29,351,0.9249264449998418,30,false_positives,2
30,351,0.9249264449998418,31,false_positives,41
31,351,0.9249264449998418,32,false_positives,1
32,351,0.9249264449998418,33,false_positives,1
33,351,0.9249264449998418,34,false_positives,1
34,351,0.9249264449998418,35,false_positives,1
35,351,0.9249264449998418,36,false_positives,3
36,351,0.9249264449998418,37,false_positives,14
37,351,0.9249264449998418,38,false_positives,1
38,351,0.9249264449998418,39,false_positives,4
39,351,0.9249264449998418,40,false_positives,5
40,351,0.9249264449998418,41,false_positives,3
41,351,0.9249264449998418,42,false_positives,2
42,351,0.9249264449998418,43,false_positives,1
43,351,0.9249264449998418,44,false_positives,3
44,351,0.9249264449998418,45,false_positives,1
45,351,0.9249264449998418,46,false_positives,136
46,351,0.9249264449998418,47,false_positives,1
47,351,0.9249264449998418,48,false_positives,1
48,351,0.9249264449998418,49,false_positives,44
49,351,0.9249264449998418,50,false_positives,1
50,351,0.9249264449998418,51,false_positives,2
0,351,0.9249264449998418,1,false_negatives,36
1,351,0.9249264449998418,2,false_negatives,2
2,351,0.9249264449998418,3,false_negatives,1
3,351,0.9249264449998418,4,false_negatives,1
4,351,0.9249264449998418,5,false_negatives,3
5,351,0.9249264449998418,6,false_negatives,15
6,351,0.9249264449998418,7,false_negatives,2
7,351,0.9249264449998418,8,false_negatives,53
8,351,0.9249264449998418,9,false_negatives,223
9,351,0.9249264449998418,10,false_negatives,1
10,351,0.9249264449998418,11,false_negatives,1
11,351,0.9249264449998418,12,false_negatives,1
12,351,0.9249264449998418,13,false_negatives,1
13,351,0.9249264449998418,14,false_negatives,1
14,351,0.9249264449998418,15,false_negatives,48
15,351,0.9249264449998418,16,false_negatives,1
16,351,0.9249264449998418,17,false_negatives,1
17,351,0.9249264449998418,18,false_negatives,69
18,351,0.9249264449998418,19,false_negatives,1
19,351,0.9249264449998418,20,false_negatives,4
20,351,0.9249264449998418,21,false_negatives,2
21,351,0.9249264449998418,22,false_negatives,1
22,351,0.9249264449998418,23,false_negatives,2
23,351,0.9249264449998418,24,false_negatives,1
24,351,0.9249264449998418,25,false_negatives,1
25,351,0.9249264449998418,26,false_negatives,4
26,351,0.9249264449998418,27,false_negatives,2
27,351,0.9249264449998418,28,false_negatives,238
28,351,0.9249264449998418,29,false_negatives,1
29,351,0.9249264449998418,30,false_negatives,403
30,351,0.9249264449998418,31,false_negatives,3
31,351,0.9249264449998418,32,false_negatives,3
32,351,0.9249264449998418,33,false_negatives,1
33,351,0.9249264449998418,34,false_negatives,1
34,351,0.9249264449998418,35,false_negatives,10
35,351,0.9249264449998418,36,false_negatives,2
36,351,0.9249264449998418,37,false_negatives,1
37,351,0.9249264449998418,38,false_negatives,1
38,351,0.9249264449998418,39,false_negatives,2
39,351,0.9249264449998418,40,false_negatives,7
40,351,0.9249264449998418,41,false_negatives,1
41,351,0.9249264449998418,42,false_negatives,2
0,351,0.9249264449998418,1,true_positives,29173
1,351,0.9249264449998418,2,true_positives,2
2,351,0.9249264449998418,3,true_positives,5
3,351,0.9249264449998418,4,true_positives,14
4,351,0.9249264449998418,5,true_positives,12
5,351,0.9249264449998418,6,true_positives,5
6,351,0.9249264449998418,7,true_positives,5
7,351,0.9249264449998418,8,true_positives,6
8,351,0.9249264449998418,9,true_positives,3
9,351,0.9249264449998418,10,true_positives,1
10,351,0.9249264449998418,11,true_positives,1
11,351,0.9249264449998418,12,true_positives,2
12,351,0.9249264449998418,13,true_positives,1
13,351,0.9249264449998418,14,true_positives,1
14,351,0.9249264449998418,15,true_positives,1
15,351,0.9249264449998418,16,true_positives,1
16,351,0.9249264449998418,17,true_positives,3
0,352,0.8053539019963702,1,false_positives,22
1,352,0.8053539019963702,2,false_positives,63
2,352,0.8053539019963702,3,false_positives,26
3,352,0.8053539019963702,4,false_positives,14
4,352,0.8053539019963702,5,false_positives,1
5,352,0.8053539019963702,6,false_positives,5
6,352,0.8053539019963702,7,false_positives,33
7,352,0.8053539019963702,8,false_positives,1
8,352,0.8053539019963702,9,false_positives,1
9,352,0.8053539019963702,10,false_positives,6
10,352,0.8053539019963702,11,false_positives,28
11,352,0.8053539019963702,12,false_positives,1
12,352,0.8053539019963702,13,false_positives,1
13,352,0.8053539019963702,14,false_positives,2
14,352,0.8053539019963702,15,false_positives,10
15,352,0.8053539019963702,16,false_positives,9
16,352,0.8053539019963702,17,false_positives,1
17,352,0.8053539019963702,18,false_positives,1
18,352,0.8053539019963702,19,false_positives,16
0,352,0.8053539019963702,1,false_negatives,100
1,352,0.8053539019963702,2,false_negatives,2
2,352,0.8053539019963702,3,false_negatives,1
3,352,0.8053539019963702,4,false_negatives,2
4,352,0.8053539019963702,5,false_negatives,1
5,352,0.8053539019963702,6,false_negatives,1
6,352,0.8053539019963702,7,false_negatives,1
7,352,0.8053539019963702,8,false_negatives,5
8,352,0.8053539019963702,9,false_negatives,1
9,352,0.8053539019963702,10,false_negatives,34
10,352,0.8053539019963702,11,false_negatives,3
11,352,0.8053539019963702,12,false_negatives,2
12,352,0.8053539019963702,13,false_negatives,4
13,352,0.8053539019963702,14,false_negatives,2
14,352,0.8053539019963702,15,false_negatives,8
15,352,0.8053539019963702,16,false_negatives,2
16,352,0.8053539019963702,17,false_negatives,1
17,352,0.8053539019963702,18,false_negatives,1
18,352,0.8053539019963702,19,false_negatives,17
0,352,0.8053539019963702,1,true_positives,1774
1,352,0.8053539019963702,2,true_positives,1
0,353,0.9135357694287185,1,false_positives,31
1,353,0.9135357694287185,2,false_positives,2
2,353,0.9135357694287185,3,false_positives,14
3,353,0.9135357694287185,4,false_positives,1
4,353,0.9135357694287185,5,false_positives,1
5,353,0.9135357694287185,6,false_positives,1
6,353,0.9135357694287185,7,false_positives,1
7,353,0.9135357694287185,8,false_positives,1
8,353,0.9135357694287185,9,false_positives,1
9,353,0.9135357694287185,10,false_positives,2
10,353,0.9135357694287185,11,false_positives,7
11,353,0.9135357694287185,12,false_positives,2
12,353,0.9135357694287185,13,false_positives,2
13,353,0.9135357694287185,14,false_positives,14
14,353,0.9135357694287185,15,false_positives,1
15,353,0.9135357694287185,16,false_positives,4
16,353,0.9135357694287185,17,false_positives,1
17,353,0.9135357694287185,18,false_positives,12
0,353,0.9135357694287185,1,false_negatives,1
1,353,0.9135357694287185,2,false_negatives,1
2,353,0.9135357694287185,3,false_negatives,1
3,353,0.9135357694287185,4,false_negatives,11
4,353,0.9135357694287185,5,false_negatives,7
5,353,0.9135357694287185,6,false_negatives,6
6,353,0.9135357694287185,7,false_negatives,7
7,353,0.9135357694287185,8,false_negatives,6
8,353,0.9135357694287185,9,false_negatives,1
9,353,0.9135357694287185,10,false_negatives,3
10,353,0.9135357694287185,11,false_negatives,7
11,353,0.9135357694287185,12,false_negatives,5
12,353,0.9135357694287185,13,false_negatives,7
13,353,0.9135357694287185,14,false_negatives,4
14,353,0.9135357694287185,15,false_negatives,3
0,353,0.9135357694287185,1,true_positives,1775
0,354,0.879044300647088,1,false_positives,13
1,354,0.879044300647088,2,false_positives,3
2,354,0.879044300647088,3,false_positives,1
3,354,0.879044300647088,4,false_positives,3
4,354,0.879044300647088,5,false_positives,10
5,354,0.879044300647088,6,false_positives,2
6,354,0.879044300647088,7,false_positives,11
7,354,0.879044300647088,8,false_positives,22
0,354,0.879044300647088,1,false_negatives,6
1,354,0.879044300647088,2,false_negatives,93
2,354,0.879044300647088,3,false_negatives,5
3,354,0.879044300647088,4,false_negatives,10
4,354,0.879044300647088,5,false_negatives,60
5,354,0.879044300647088,6,false_negatives,2
6,354,0.879044300647088,7,false_negatives,2
0,354,0.879044300647088,1,true_positives,1766
0,355,0.8829724985371562,1,false_positives,24
1,355,0.8829724985371562,2,false_positives,54
2,355,0.8829724985371562,3,false_positives,12
3,355,0.8829724985371562,4,false_positives,12
4,355,0.8829724985371562,5,false_positives,1
5,355,0.8829724985371562,6,false_positives,1
6,355,0.8829724985371562,7,false_positives,1
7,355,0.8829724985371562,8,false_positives,1
8,355,0.8829724985371562,9,false_positives,8
9,355,0.8829724985371562,10,false_positives,5
10,355,0.8829724985371562,11,false_positives,26
11,355,0.8829724985371562,12,false_positives,1
0,355,0.8829724985371562,1,false_negatives,5
1,355,0.8829724985371562,2,false_negatives,9
2,355,0.8829724985371562,3,false_negatives,1
3,355,0.8829724985371562,4,false_negatives,10
4,355,0.8829724985371562,5,false_negatives,1
5,355,0.8829724985371562,6,false_negatives,28
0,355,0.8829724985371562,1,true_positives,1509
0,356,0.8830448291167332,1,false_positives,1
1,356,0.8830448291167332,2,false_positives,4
2,356,0.8830448291167332,3,false_positives,28
3,356,0.8830448291167332,4,false_positives,2
4,356,0.8830448291167332,5,false_positives,21
5,356,0.8830448291167332,6,false_positives,2
6,356,0.8830448291167332,7,false_positives,1
7,356,0.8830448291167332,8,false_positives,3
8,356,0.8830448291167332,9,false_positives,24
9,356,0.8830448291167332,10,false_positives,81
10,356,0.8830448291167332,11,false_positives,1
11,356,0.8830448291167332,12,false_positives,2
12,356,0.8830448291167332,13,false_positives,1
13,356,0.8830448291167332,14,false_positives,1
14,356,0.8830448291167332,15,false_positives,1
15,356,0.8830448291167332,16,false_positives,1
16,356,0.8830448291167332,17,false_positives,3
17,356,0.8830448291167332,18,false_positives,1
18,356,0.8830448291167332,19,false_positives,2
19,356,0.8830448291167332,20,false_positives,55
20,356,0.8830448291167332,21,false_positives,1
0,356,0.8830448291167332,1,false_negatives,11
1,356,0.8830448291167332,2,false_negatives,3
2,356,0.8830448291167332,3,false_negatives,9
3,356,0.8830448291167332,4,false_negatives,4
4,356,0.8830448291167332,5,false_negatives,1
5,356,0.8830448291167332,6,false_negatives,1
6,356,0.8830448291167332,7,false_negatives,2
7,356,0.8830448291167332,8,false_negatives,7
8,356,0.8830448291167332,9,false_negatives,4
9,356,0.8830448291167332,10,false_negatives,1
10,356,0.8830448291167332,11,false_negatives,1
11,356,0.8830448291167332,12,false_negatives,14
12,356,0.8830448291167332,13,false_negatives,3
13,356,0.8830448291167332,14,false_negatives,11
14,356,0.8830448291167332,15,false_negatives,1
15,356,0.8830448291167332,16,false_negatives,1
16,356,0.8830448291167332,17,false_negatives,169
17,356,0.8830448291167332,18,false_negatives,1
18,356,0.8830448291167332,19,false_negatives,5
19,356,0.8830448291167332,20,false_negatives,2
20,356,0.8830448291167332,21,false_negatives,3
21,356,0.8830448291167332,22,false_negatives,1
22,356,0.8830448291167332,23,false_negatives,19
23,356,0.8830448291167332,24,false_negatives,15
24,356,0.8830448291167332,25,false_negatives,2
0,356,0.8830448291167332,1,true_positives,3979
0,357,0.8212185107091333,1,false_positives,12
1,357,0.8212185107091333,2,false_positives,233
2,357,0.8212185107091333,3,false_positives,1
3,357,0.8212185107091333,4,false_positives,1
4,357,0.8212185107091333,5,false_positives,35
5,357,0.8212185107091333,6,false_positives,1
6,357,0.8212185107091333,7,false_positives,8
7,357,0.8212185107091333,8,false_positives,1
8,357,0.8212185107091333,9,false_positives,48
9,357,0.8212185107091333,10,false_positives,1
10,357,0.8212185107091333,11,false_positives,377
11,357,0.8212185107091333,12,false_positives,10
12,357,0.8212185107091333,13,false_positives,1
13,357,0.8212185107091333,14,false_positives,10
14,357,0.8212185107091333,15,false_positives,1
15,357,0.8212185107091333,16,false_positives,3
16,357,0.8212185107091333,17,false_positives,2
17,357,0.8212185107091333,18,false_positives,1
18,357,0.8212185107091333,19,false_positives,5
19,357,0.8212185107091333,20,false_positives,1
20,357,0.8212185107091333,21,false_positives,1
21,357,0.8212185107091333,22,false_positives,1
22,357,0.8212185107091333,23,false_positives,2
23,357,0.8212185107091333,24,false_positives,5
24,357,0.8212185107091333,25,false_positives,1
0,357,0.8212185107091333,1,false_negatives,70
1,357,0.8212185107091333,2,false_negatives,2
2,357,0.8212185107091333,3,false_negatives,1
3,357,0.8212185107091333,4,false_negatives,448
4,357,0.8212185107091333,5,false_negatives,4
5,357,0.8212185107091333,6,false_negatives,2
6,357,0.8212185107091333,7,false_negatives,1
7,357,0.8212185107091333,8,false_negatives,2
8,357,0.8212185107091333,9,false_negatives,310
9,357,0.8212185107091333,10,false_negatives,1
10,357,0.8212185107091333,11,false_negatives,1
11,357,0.8212185107091333,12,false_negatives,2
12,357,0.8212185107091333,13,false_negatives,2
13,357,0.8212185107091333,14,false_negatives,1
14,357,0.8212185107091333,15,false_negatives,1
15,357,0.8212185107091333,16,false_negatives,1
0,357,0.8212185107091333,1,true_positives,7381
1,357,0.8212185107091333,2,true_positives,2
2,357,0.8212185107091333,3,true_positives,1
3,357,0.8212185107091333,4,true_positives,1
4,357,0.8212185107091333,5,true_positives,1
5,357,0.8212185107091333,6,true_positives,14
0,358,0.8643119088978961,1,false_positives,4
1,358,0.8643119088978961,2,false_positives,1
2,358,0.8643119088978961,3,false_positives,5
3,358,0.8643119088978961,4,false_positives,6
4,358,0.8643119088978961,5,false_positives,427
5,358,0.8643119088978961,6,false_positives,2
6,358,0.8643119088978961,7,false_positives,1
7,358,0.8643119088978961,8,false_positives,3
8,358,0.8643119088978961,9,false_positives,1
9,358,0.8643119088978961,10,false_positives,109
10,358,0.8643119088978961,11,false_positives,14
11,358,0.8643119088978961,12,false_positives,16
12,358,0.8643119088978961,13,false_positives,17
13,358,0.8643119088978961,14,false_positives,2
14,358,0.8643119088978961,15,false_positives,2
0,358,0.8643119088978961,1,false_negatives,141
1,358,0.8643119088978961,2,false_negatives,579
2,358,0.8643119088978961,3,false_negatives,1
3,358,0.8643119088978961,4,false_negatives,56
4,358,0.8643119088978961,5,false_negatives,3
5,358,0.8643119088978961,6,false_negatives,3
6,358,0.8643119088978961,7,false_negatives,1
7,358,0.8643119088978961,8,false_negatives,3
8,358,0.8643119088978961,9,false_negatives,6
9,358,0.8643119088978961,10,false_negatives,1
10,358,0.8643119088978961,11,false_negatives,1
11,358,0.8643119088978961,12,false_negatives,1
0,358,0.8643119088978961,1,true_positives,8955
1,358,0.8643119088978961,2,true_positives,1
0,359,0.9094728497820056,1,false_positives,86
1,359,0.9094728497820056,2,false_positives,12
2,359,0.9094728497820056,3,false_positives,2
3,359,0.9094728497820056,4,false_positives,1
4,359,0.9094728497820056,5,false_positives,3
5,359,0.9094728497820056,6,false_positives,70
6,359,0.9094728497820056,7,false_positives,1
7,359,0.9094728497820056,8,false_positives,4
8,359,0.9094728497820056,9,false_positives,217
9,359,0.9094728497820056,10,false_positives,3
10,359,0.9094728497820056,11,false_positives,3
11,359,0.9094728497820056,12,false_positives,1
12,359,0.9094728497820056,13,false_positives,2
13,359,0.9094728497820056,14,false_positives,4
14,359,0.9094728497820056,15,false_positives,24
15,359,0.9094728497820056,16,false_positives,37
16,359,0.9094728497820056,17,false_positives,15
17,359,0.9094728497820056,18,false_positives,1
18,359,0.9094728497820056,19,false_positives,1
19,359,0.9094728497820056,20,false_positives,6
20,359,0.9094728497820056,21,false_positives,1
21,359,0.9094728497820056,22,false_positives,3
22,359,0.9094728497820056,23,false_positives,7
23,359,0.9094728497820056,24,false_positives,1
24,359,0.9094728497820056,25,false_positives,48
25,359,0.9094728497820056,26,false_positives,25
26,359,0.9094728497820056,27,false_positives,1
27,359,0.9094728497820056,28,false_positives,4
28,359,0.9094728497820056,29,false_positives,1
29,359,0.9094728497820056,30,false_positives,2
30,359,0.9094728497820056,31,false_positives,2
31,359,0.9094728497820056,32,false_positives,1
0,359,0.9094728497820056,1,false_negatives,35
1,359,0.9094728497820056,2,false_negatives,1
2,359,0.9094728497820056,3,false_negatives,46
3,359,0.9094728497820056,4,false_negatives,42
4,359,0.9094728497820056,5,false_negatives,3
5,359,0.9094728497820056,6,false_negatives,1
6,359,0.9094728497820056,7,false_negatives,1
7,359,0.9094728497820056,8,false_negatives,3
8,359,0.9094728497820056,9,false_negatives,102
9,359,0.9094728497820056,10,false_negatives,113
10,359,0.9094728497820056,11,false_negatives,1
11,359,0.9094728497820056,12,false_negatives,13
12,359,0.9094728497820056,13,false_negatives,51
13,359,0.9094728497820056,14,false_negatives,39
14,359,0.9094728497820056,15,false_negatives,3
15,359,0.9094728497820056,16,false_negatives,13
16,359,0.9094728497820056,17,false_negatives,1
17,359,0.9094728497820056,18,false_negatives,1
18,359,0.9094728497820056,19,false_negatives,6
19,359,0.9094728497820056,20,false_negatives,1
20,359,0.9094728497820056,21,false_negatives,4
21,359,0.9094728497820056,22,false_negatives,27
22,359,0.9094728497820056,23,false_negatives,1
23,359,0.9094728497820056,24,false_negatives,1
24,359,0.9094728497820056,25,false_negatives,3
25,359,0.9094728497820056,26,false_negatives,23
26,359,0.9094728497820056,27,false_negatives,13
27,359,0.9094728497820056,28,false_negatives,5
0,359,0.9094728497820056,1,true_positives,11470
1,359,0.9094728497820056,2,true_positives,1
2,359,0.9094728497820056,3,true_positives,1
3,359,0.9094728497820056,4,true_positives,1
0,360,0.8845301418439716,1,false_positives,3
1,360,0.8845301418439716,2,false_positives,42
2,360,0.8845301418439716,3,false_positives,5
3,360,0.8845301418439716,4,false_positives,16
4,360,0.8845301418439716,5,false_positives,10
5,360,0.8845301418439716,6,false_positives,1
6,360,0.8845301418439716,7,false_positives,1
7,360,0.8845301418439716,8,false_positives,1
8,360,0.8845301418439716,9,false_positives,1
9,360,0.8845301418439716,10,false_positives,5
10,360,0.8845301418439716,11,false_positives,2
11,360,0.8845301418439716,12,false_positives,50
12,360,0.8845301418439716,13,false_positives,19
13,360,0.8845301418439716,14,false_positives,3
14,360,0.8845301418439716,15,false_positives,1
15,360,0.8845301418439716,16,false_positives,3
16,360,0.8845301418439716,17,false_positives,1
17,360,0.8845301418439716,18,false_positives,8
18,360,0.8845301418439716,19,false_positives,9
0,360,0.8845301418439716,1,false_negatives,1
1,360,0.8845301418439716,2,false_negatives,5
2,360,0.8845301418439716,3,false_negatives,34
3,360,0.8845301418439716,4,false_negatives,2
4,360,0.8845301418439716,5,false_negatives,40
5,360,0.8845301418439716,6,false_negatives,1
6,360,0.8845301418439716,7,false_negatives,2
7,360,0.8845301418439716,8,false_negatives,29
8,360,0.8845301418439716,9,false_negatives,1
9,360,0.8845301418439716,10,false_negatives,3
10,360,0.8845301418439716,11,false_negatives,26
11,360,0.8845301418439716,12,false_negatives,62
12,360,0.8845301418439716,13,false_negatives,5
13,360,0.8845301418439716,14,false_negatives,18
14,360,0.8845301418439716,15,false_negatives,4
15,360,0.8845301418439716,16,false_negatives,1
16,360,0.8845301418439716,17,false_negatives,1
17,360,0.8845301418439716,18,false_negatives,71
18,360,0.8845301418439716,19,false_negatives,24
19,360,0.8845301418439716,20,false_negatives,1
20,360,0.8845301418439716,21,false_negatives,4
21,360,0.8845301418439716,22,false_negatives,1
22,360,0.8845301418439716,23,false_negatives,1
23,360,0.8845301418439716,24,false_negatives,3
0,360,0.8845301418439716,1,true_positives,3986
1,360,0.8845301418439716,2,true_positives,2
2,360,0.8845301418439716,3,true_positives,2
3,360,0.8845301418439716,4,true_positives,1
0,361,0.7829131652661064,1,false_positives,29
1,361,0.7829131652661064,2,false_positives,1
2,361,0.7829131652661064,3,false_positives,2
3,361,0.7829131652661064,4,false_positives,4
4,361,0.7829131652661064,5,false_positives,2
5,361,0.7829131652661064,6,false_positives,3
6,361,0.7829131652661064,7,false_positives,1
7,361,0.7829131652661064,8,false_positives,1
0,361,0.7829131652661064,1,false_negatives,11
1,361,0.7829131652661064,2,false_negatives,3
2,361,0.7829131652661064,3,false_negatives,13
3,361,0.7829131652661064,4,false_negatives,1
4,361,0.7829131652661064,5,false_negatives,14
5,361,0.7829131652661064,6,false_negatives,3
6,361,0.7829131652661064,7,false_negatives,1
7,361,0.7829131652661064,8,false_negatives,1
8,361,0.7829131652661064,9,false_negatives,46
9,361,0.7829131652661064,10,false_negatives,73
10,361,0.7829131652661064,11,false_negatives,2
11,361,0.7829131652661064,12,false_negatives,86
12,361,0.7829131652661064,13,false_negatives,1
13,361,0.7829131652661064,14,false_negatives,10
14,361,0.7829131652661064,15,false_negatives,2
0,361,0.7829131652661064,1,true_positives,166
1,361,0.7829131652661064,2,true_positives,950
2,361,0.7829131652661064,3,true_positives,1
3,361,0.7829131652661064,4,true_positives,1
0,362,0.8829160530191458,1,false_positives,1
1,362,0.8829160530191458,2,false_positives,12
2,362,0.8829160530191458,3,false_positives,1
3,362,0.8829160530191458,4,false_positives,25
4,362,0.8829160530191458,5,false_positives,4
5,362,0.8829160530191458,6,false_positives,1
6,362,0.8829160530191458,7,false_positives,1
0,362,0.8829160530191458,1,false_negatives,1
1,362,0.8829160530191458,2,false_negatives,8
2,362,0.8829160530191458,3,false_negatives,29
3,362,0.8829160530191458,4,false_negatives,5
4,362,0.8829160530191458,5,false_negatives,12
5,362,0.8829160530191458,6,false_negatives,2
6,362,0.8829160530191458,7,false_negatives,1
7,362,0.8829160530191458,8,false_negatives,10
8,362,0.8829160530191458,9,false_negatives,1
9,362,0.8829160530191458,10,false_negatives,44
10,362,0.8829160530191458,11,false_negatives,1
0,362,0.8829160530191458,1,true_positives,1199
0,363,0.8800372699743769,1,false_positives,101
1,363,0.8800372699743769,2,false_positives,53
2,363,0.8800372699743769,3,false_positives,1
3,363,0.8800372699743769,4,false_positives,1
4,363,0.8800372699743769,5,false_positives,2
5,363,0.8800372699743769,6,false_positives,5
6,363,0.8800372699743769,7,false_positives,1
7,363,0.8800372699743769,8,false_positives,3
8,363,0.8800372699743769,9,false_positives,3
9,363,0.8800372699743769,10,false_positives,20
10,363,0.8800372699743769,11,false_positives,6
11,363,0.8800372699743769,12,false_positives,1
12,363,0.8800372699743769,13,false_positives,1
13,363,0.8800372699743769,14,false_positives,2
14,363,0.8800372699743769,15,false_positives,1
15,363,0.8800372699743769,16,false_positives,1
16,363,0.8800372699743769,17,false_positives,1
